iso3,country,ai_food_papers_full_count,ai_food_papers_fractional_count,n_unique_papers,first_year,last_year,region,income_group,population,gdp_current_usd,rd_expenditure_pct_gdp,food_system_need_index_main_min4,food_system_need_index_strict_all5,need_food_security_score,need_nutrition_score,need_food_waste_score,need_sustainability_score,need_supply_vulnerability_score,ai_food_papers_per_million_population_full,ai_food_papers_per_million_population_fractional,ai_food_papers_per_billion_gdp_full,ai_food_papers_per_billion_gdp_fractional
UGA,Uganda,82.0,39.64805194805195,82,2010,2025,Sub-Saharan Africa,Low income,50015092.0,53651874313.9836,0.4383,0.5371374771675681,0.5371374771675681,0.8757396449704142,0.3921403863725362,0.9069767441860463,0.2594339622641509,0.2513966480446927,1.639505131771026,0.7927217638238464,1.5283715815801027,0.7389872666148077
CYP,Cyprus,79.0,39.07730158730159,79,2010,2025,Europe & Central Asia,High income,1358282.0,36333022329.4981,0.68145,0.4369865752363219,0.4369865752363219,0.1893491124260355,0.5691489361702128,0.1976744186046511,0.3349056603773584,0.8938547486033519,58.16170721543833,28.769652831519224,2.1743305383065086,1.0755312683023195
LBN,Lebanon,103.0,38.24483937115516,103,2010,2025,Middle East & North Africa,Lower middle income,5805962.0,38015876532.134,,0.6816461478285951,0.6816461478285951,0.6331360946745562,0.7116401253100118,0.944186046511628,0.2924528301886792,0.8268156424581006,17.740384797558097,6.587166669564003,2.7093943214208496,1.006022821513207
URY,Uruguay,56.0,35.338034188034186,56,2010,2025,Latin America & Caribbean,High income,3386588.0,80961511073.5797,0.70196,0.4513887026422516,0.4513887026422516,0.1893491124260355,0.537593003524344,0.4860465116279069,0.9433962264150944,0.1005586592178771,16.535817170556324,10.434701294646466,0.6916866947938497,0.4364794297863112
EST,Estonia,67.0,33.72730158730159,67,2011,2025,Europe & Central Asia,High income,1372341.0,42764929169.3258,1.83878,0.3202768801354431,0.3202768801354431,0.1893491124260355,0.2801690379845973,0.1209302325581395,0.910377358490566,0.1005586592178771,48.82168498937217,24.57647303935508,1.566704336974733,0.7886673085265702
KWT,Kuwait,64.0,32.7515984015984,64,2010,2025,Middle East & North Africa,High income,4897263.0,160227273001.348,0.08954,0.627502530690401,0.627502530690401,0.1893491124260355,0.5385393551755646,0.8372093023255814,0.6981132075471698,0.8743016759776536,13.068524194024295,6.687735251629002,0.3994326234302294,0.20440713861068371
NPL,Nepal,74.0,32.01893749525328,74,2010,2025,South Asia,Lower middle income,29651054.0,42914268286.7109,0.30221,0.457610548901134,0.457610548901134,0.5059171597633136,0.3779206369925597,0.7976744186046512,0.3160377358490566,0.2905027932960894,2.4956954312652764,1.0798583246063793,1.7243682102559652,0.7461140262565881
CMR,Cameroon,54.0,28.711111111111112,54,2014,2025,Sub-Saharan Africa,Lower middle income,29123744.0,51326764684.8595,,0.503768681372753,0.503768681372753,0.4674556213017751,0.5538441456728886,0.5720930232558139,0.4952830188679245,0.4301675977653631,1.8541572127539645,0.9858317361638363,1.052082677167631,0.5593789378191685
LVA,Latvia,41.0,28.202579365079366,41,2013,2025,Europe & Central Asia,High income,1866124.0,43520773851.1219,0.8236,0.3718120277254059,0.3718120277254059,0.1893491124260355,0.3381738676413001,0.3441860465116279,0.8867924528301887,0.1005586592178771,21.9706729027653,15.112918201083833,0.9420788366552235,0.648025686803185
LUX,Luxembourg,66.0,25.52965178096757,66,2013,2025,Europe & Central Asia,High income,677012.0,93197329011.7078,1.07045,0.4846515499429794,0.4846515499429794,0.1893491124260355,0.6329787234042553,0.6767441860465117,0.6839622641509434,0.2402234636871508,97.48719372773304,37.7093046814053,0.708174801787601,0.27393115287413916
ZWE,Zimbabwe,52.0,24.142857142857142,52,2015,2025,Sub-Saharan Africa,Lower middle income,16634373.0,44187704410.1191,,0.4904591698174075,0.4904591698174075,0.8313609467455622,0.5501729539224645,0.0488372093023255,0.3962264150943396,0.6256983240223464,3.1260571107789876,1.4513836585759585,1.1767979507913033,0.5463704771531052
RWA,Rwanda,50.0,22.3312030075188,50,2012,2025,Sub-Saharan Africa,Low income,14256567.0,14251642231.4932,0.78149,0.5768780266418896,0.5768780266418896,0.9112426035502958,0.4799797676543532,0.9604651162790696,0.080188679245283,0.4525139664804469,3.5071556848152854,1.5663801115316751,3.5083676104014367,1.566921386657562
UZB,Uzbekistan,51.0,21.772222222222222,51,2013,2025,Europe & Central Asia,Lower middle income,36361859.0,114965293466.611,0.10416,0.3633150044665214,0.3633150044665214,0.1893491124260355,0.2996671452812948,0.4,0.5141509433962265,0.4134078212290503,1.4025685540445003,0.5987653772658384,0.44361214121383313,0.18938082586241958
BEN,Benin,33.0,20.88095238095238,33,2015,2025,Sub-Saharan Africa,Lower middle income,14462724.0,21482643720.2743,,0.5527939116420656,0.5527939116420656,0.7544378698224852,0.5632423965539747,0.5720930232558139,0.3490566037735849,0.5251396648044693,2.2817278404815027,1.4437772843450776,1.536123785772985,0.971991746120424
CUB,Cuba,41.0,20.109523809523807,41,2010,2025,Latin America & Caribbean,Upper middle income,10979783.0,633442300000.0,0.43839,0.5238357195099547,0.5238357195099547,0.1893491124260355,0.4920702258190836,0.6767441860465117,0.5235849056603774,0.7374301675977654,3.7341357292762525,1.8315046672164474,0.06472570587723617,0.03174641764454917
BRN,Brunei Darussalam,32.0,16.537301587301588,32,2018,2025,East Asia & Pacific,High income,462721.0,15463134387.2013,0.27764,0.5772057119639267,,,0.4808445372666753,0.241860465116279,0.8207547169811321,0.7653631284916201,69.15614376697837,35.73925019029089,2.069438135808101,1.0694663302538048
VEN,"Venezuela, RB",33.0,16.30311355311355,33,2011,2025,Latin America & Caribbean,Not classified,28405543.0,29024373424553.1,0.33713,0.6844023291424293,0.6844023291424293,0.5355029585798816,0.6142638036809815,0.7976744186046512,0.8349056603773585,0.6396648044692738,1.1617450861615284,0.5739412745291844,0.001136975448782082,0.0005617042378362584
BHR,Bahrain,30.0,16.158008658008658,30,2020,2025,Middle East & North Africa,High income,1588670.0,47736702127.6596,0.19327,,,,0.6933331157812296,0.9534883720930232,0.6886792452830188,,18.883720344690843,10.170777227497629,0.6284472672572285,0.33848187951480596
MKD,North Macedonia,35.0,15.898766233766233,35,2011,2025,Europe & Central Asia,Upper middle income,1824359.0,16685236492.0675,0.37363,0.3827471468329116,0.3827471468329116,0.1893491124260355,0.3737436366009659,0.4,0.5707547169811321,0.3798882681564245,19.184820531485304,8.714713624766963,2.0976628060764804,0.9528643026021734
SEN,Senegal,41.0,15.718223443223444,41,2010,2025,Sub-Saharan Africa,Lower middle income,18501984.0,32267254425.052,0.5772,0.3881027210448463,0.3881027210448463,0.4822485207100592,0.4019873384675629,0.2558139534883721,0.2641509433962264,0.5363128491620112,2.215978567487681,0.8495425919308677,1.270638011524401,0.48712615074618687
SYR,Syrian Arab Republic,34.0,14.852380952380953,34,2014,2025,Middle East & North Africa,Low income,24672760.0,19993439949.5435,0.04217,0.6635081366219098,0.6635081366219098,0.9763313609467456,0.8159182874298394,0.9883720930232558,0.1179245283018868,0.4189944134078212,1.3780379657565673,0.6019748480664893,1.700557787244426,0.7428627084615357
SDN,Sudan,37.0,14.566666666666666,37,2011,2025,Sub-Saharan Africa,Low income,50448963.0,49909807029.6996,0.225,0.7216713597701386,0.7216713597701386,0.6745562130177515,0.9386503067484664,0.9255813953488372,0.6226415094339622,0.4469273743016759,0.7334144806901185,0.2887406559113349,0.7413372682042745,0.2918598073921333
CIV,Côte d'Ivoire,32.0,14.402020202020202,32,2011,2025,Sub-Saharan Africa,Lower middle income,31934230.0,86538413923.3943,0.06975,0.5243522836381327,0.5243522836381327,0.6804733727810651,0.4906506983422529,0.5720930232558139,0.3254716981132075,0.553072625698324,1.0020595455096304,0.45099005681427745,0.3697779812364842,0.1664234361259404
PSE,West Bank and Gaza,32.0,14.025840825840826,32,2012,2025,Middle East & North Africa,Lower middle income,5289152.0,13711100000.0,0.45434,,,,0.3466257668711656,0.872093023255814,0.2028301886792453,,6.050119187347991,2.6518127718471365,2.3338754731567852,1.022955184182219
AZE,Azerbaijan,39.0,13.726190476190476,39,2016,2025,Europe & Central Asia,Upper middle income,10202830.0,74315882352.9412,0.20778,0.4631274998253319,0.4631274998253319,0.1893491124260355,0.3373090980289779,0.872093023255814,0.4811320754716981,0.435754189944134,3.8224688640308617,1.345331685051155,0.5247868795364777,0.18470063251085433
MLT,Malta,25.0,13.642857142857142,25,2015,2025,Middle East & North Africa,High income,568847.0,24322006607.9295,0.64792,0.5063792987444369,0.5063792987444369,0.1893491124260355,0.4979278162119828,0.7465116279069768,0.240566037735849,0.8575418994413407,43.94854855523541,23.983350782999896,1.0278757177810098,0.5609264631319225
GEO,Georgia,25.0,12.916666666666666,25,2015,2025,Europe & Central Asia,Upper middle income,3699557.0,33776141250.5716,0.26435,0.4904859767939965,0.4904859767939965,0.1893491124260355,0.374755253883305,0.8534883720930233,0.3867924528301887,0.6480446927374302,6.757565838288206,3.491409016448906,0.7401674399255693,0.3824198439615441
BFA,Burkina Faso,32.0,12.005194805194805,32,2015,2025,Sub-Saharan Africa,Low income,23548781.0,23250214909.5391,0.10477,0.4987221022198599,0.4987221022198599,0.7396449704142012,0.3633092938258713,0.7465116279069768,0.4150943396226415,0.2290502793296089,1.3588813790403844,0.5098011147666117,1.376331364011222,0.5163476919204437
CRI,Costa Rica,29.0,11.97549019607843,29,2011,2025,Latin America & Caribbean,High income,5129910.0,95350423176.664,0.33738,0.5178329123998685,0.5178329123998685,0.1893491124260355,0.565698015924814,0.6767441860465117,0.3584905660377358,0.7988826815642458,5.653120620049865,2.334444502160551,0.3041412825852821,0.12559451544216432
ISL,Iceland,30.0,11.804004329004329,30,2011,2025,Europe & Central Asia,High income,386506.0,33462807982.85,2.64005,0.5295585888050343,0.5295585888050343,0.1893491124260355,0.574468085106383,0.2232558139534883,0.9009433962264152,0.7597765363128491,77.61845870439268,30.540287418576497,0.8965177105093894,0.35274996452939605
BIH,Bosnia and Herzegovina,23.0,11.248823529411764,23,2019,2025,Europe & Central Asia,Upper middle income,3164253.0,28343394203.4694,0.21437,0.3748818041461082,0.3748818041461082,0.1893491124260355,0.3751305312622373,0.4,0.5188679245283019,0.3910614525139664,7.268698172996913,3.554969697243477,0.8114765590489745,0.39687637439113915
ALB,Albania,18.0,10.694761904761904,18,2011,2025,Europe & Central Asia,Upper middle income,2377128.0,27177735527.5667,0.19997,0.4809184845652192,0.4809184845652192,0.5177514792899408,0.490503850672236,0.4,0.5047169811320755,0.4916201117318435,7.572162710632326,4.499026516351624,0.6623068350099436,0.3935118837959874
ZMB,Zambia,27.0,10.190909090909091,27,2014,2025,Sub-Saharan Africa,Lower middle income,21314956.0,26325775287.0226,0.27819,0.5384060507486226,0.5384060507486226,0.9644970414201184,0.531735413131445,0.2697674418604651,0.8254716981132075,0.1005586592178771,1.26671619683381,0.4781107261450172,1.0256108207878596,0.3871076532333976
MWI,Malawi,22.0,8.717099567099567,22,2011,2025,Sub-Saharan Africa,Low income,21655286.0,11008925322.5134,0.17752,0.4987796230723164,0.4987796230723164,0.8579881656804734,0.5008402950006526,0.7465116279069768,0.1650943396226415,0.2234636871508379,1.0159182381613432,0.4025391106402181,1.9983785297380212,0.7918211189309261
BWA,Botswana,16.0,7.983333333333333,16,2014,2025,Sub-Saharan Africa,Upper middle income,2521139.0,19400774882.4495,0.561,0.6615868413582505,0.6615868413582505,0.8994082840236687,0.6096952095026759,0.055813953488372,1.0,0.7430167597765364,6.346337905208717,3.1665581839530996,0.8247093271761047,0.4114955913722439
MOZ,Mozambique,19.0,7.1909090909090905,19,2017,2025,Sub-Saharan Africa,Low income,34631766.0,22416650343.4786,0.30814,0.6704072260615516,0.6704072260615516,0.8668639053254438,0.5337749641039029,0.7465116279069768,0.6462264150943396,0.5586592178770949,0.5486292555799782,0.20763911060467116,0.8475842603097673,0.3207842822512086
COG,"Congo, Rep.",19.0,6.9261904761904765,19,2016,2025,Sub-Saharan Africa,Lower middle income,6332961.0,15719985776.3966,0.38339,0.6851068983169126,0.6851068983169126,0.9230769230769232,0.4570062655005874,0.5720930232558139,0.5990566037735849,0.8743016759776536,3.0001763787902687,1.0936733190351997,1.2086524930912028,0.4405977571932719
TTO,Trinidad and Tobago,10.0,6.0,10,2011,2025,Latin America & Caribbean,High income,1368333.0,26428963758.1307,0.05039,0.7001505463042144,0.7001505463042144,0.6893491124260355,0.3852548622895183,0.4860465116279069,0.9764150943396226,0.9636871508379888,7.308162559844717,4.38489753590683,0.37837276147172305,0.22702365688303383
AFG,Afghanistan,15.0,5.833333333333333,15,2018,2025,Middle East & North Africa,Low income,42647492.0,103317492737.43,,0.5820355855476582,0.5820355855476582,0.9289940828402368,0.5206728886568333,0.9395348837209302,0.0377358490566037,0.4832402234636871,0.35172056542035346,0.136780219885693,0.14518354639248598,0.05646026804152232
ARM,Armenia,11.0,5.416666666666666,11,2014,2025,Europe & Central Asia,Upper middle income,3033500.0,25786585949.6346,0.2861,0.4944276088430828,0.4944276088430828,0.1893491124260355,0.4228968150372014,0.872093023255814,0.2783018867924528,0.7094972067039106,3.626174386022746,1.785616174935443,0.42657837766832685,0.21005753445788822
NER,Niger,12.0,5.154761904761905,12,2017,2025,Sub-Saharan Africa,Low income,27032412.0,19537639288.0633,,0.539574649349694,0.539574649349694,0.7307692307692307,0.5356024017752252,0.7465116279069768,0.4056603773584906,0.2793296089385474,0.443911553286477,0.19068819699706802,0.6141990761049371,0.2638374999538073
LBY,Libya,12.0,5.038095238095238,12,2016,2025,Middle East & North Africa,Upper middle income,7381023.0,46636278901.9016,,0.6057404480464283,0.6057404480464283,0.7899408284023669,0.6146064482443545,0.3651162790697674,0.4433962264150943,0.8156424581005587,1.6257908964651648,0.6825741144683112,0.257310409032456,0.10802952887156288
BLR,Belarus,6.0,5.0,6,2018,2025,Europe & Central Asia,Upper middle income,9132629.0,75961865471.9129,0.5872,0.390656117287332,0.390656117287332,0.1893491124260355,0.3705945698994909,0.1976744186046511,0.9386792452830188,0.2569832402234637,0.6569849711402928,0.5474874759502439,0.0789870017373193,0.0658225014477661
NAM,Namibia,9.0,4.916666666666666,9,2019,2025,Sub-Saharan Africa,Lower middle income,3030131.0,13372354268.5446,0.64636,0.7188257651156971,0.7188257651156971,0.8165680473372781,0.5323880694426315,0.627906976744186,0.9245283018867924,0.6927374301675978,2.9701686164723573,1.622592114554343,0.6730303295337037,0.367673976319338
MLI,Mali,13.0,4.902337662337662,13,2012,2025,Sub-Saharan Africa,Low income,24478595.0,26588067731.1692,0.14743,0.527249374409668,0.527249374409668,0.7218934911242604,0.4782665448374885,0.7465116279069768,0.4716981132075472,0.217877094972067,0.531076232112178,0.20027038571199293,0.4889411344759024,0.18438111832363996
GTM,Guatemala,10.0,4.443589743589744,10,2010,2025,Latin America & Caribbean,Upper middle income,18406359.0,113199586004.477,0.00609,0.594918065874967,0.594918065874967,0.7041420118343196,0.7382440281947527,0.6767441860465117,0.2688679245283019,0.5865921787709497,0.5432905008535366,0.24141600973825098,0.08833954569060441,0.03925446991841473
MNG,Mongolia,12.0,4.416666666666667,12,2020,2025,East Asia & Pacific,Upper middle income,3524788.0,23586055802.4517,0.08365,0.3999923898106434,0.3999923898106434,0.1893491124260355,0.4225949614932776,0.0046511627906976,0.981132075471698,0.4022346368715084,3.404460069655253,1.2530304423036696,0.5087751890569443,0.18725753486123645
MMR,Myanmar,7.0,4.309523809523809,7,2018,2025,East Asia & Pacific,Lower middle income,54500091.0,74079772652.4286,0.02307,0.426174592552662,0.426174592552662,0.5177514792899408,0.4456255710742723,0.2697674418604651,0.7971698113207547,0.1005586592178771,0.12844015251277285,0.07907369933609486,0.09449273059790518,0.0581740960483702
DOM,Dominican Republic,18.0,4.233272283272283,18,2013,2025,Latin America & Caribbean,Upper middle income,11427557.0,124282245638.568,,0.6337907799388824,0.6337907799388824,0.4201183431952662,0.5292063699255972,0.9767441860465116,0.5613207547169812,0.6815642458100558,1.5751398133476824,0.37044420634019004,0.1448316282628718,0.03406176209257832
MNE,Montenegro,8.0,4.142857142857142,8,2018,2025,Europe & Central Asia,Upper middle income,623525.0,8069536125.80285,0.36328,0.4647914644597902,0.4647914644597902,0.1893491124260355,0.4704836183265892,0.4,0.4764150943396226,0.7877094972067039,12.830279459524478,6.644251862968033,0.9913828843791276,0.5133947079820481
MUS,Mauritius,7.0,4.011904761904762,7,2019,2025,Sub-Saharan Africa,Upper middle income,1245779.0,14952555414.8553,0.26181,0.573480325253329,0.573480325253329,0.6331360946745562,0.3901416264195275,0.627906976744186,0.3726415094339622,0.8435754189944135,5.61897415191619,3.220398451013191,0.46814740395782317,0.2683089713159632
FJI,Fiji,8.0,4.0,8,2018,2025,East Asia & Pacific,Upper middle income,928784.0,5840564072.77313,,0.5514054412384978,0.5514054412384978,0.5710059171597633,0.5808559587521211,0.627906976744186,0.1839622641509433,0.7932960893854749,8.61341280642216,4.30670640321108,1.369730714417376,0.684865357208688
KHM,Cambodia,10.0,3.75,10,2014,2025,East Asia & Pacific,Lower middle income,17638801.0,46352647034.7775,0.08828,0.4243439232573031,0.4243439232573031,0.4940828402366864,0.3436643388591567,0.3720930232558139,0.8113207547169812,0.1005586592178771,0.5669319586971926,0.21259948451144725,0.2157374096132459,0.0809015286049672
PAN,Panama,8.0,3.4166666666666665,8,2017,2024,Latin America & Caribbean,High income,4515577.0,86260400000.0,0.19708,0.6762337660053978,0.6762337660053978,0.5266272189349113,0.5965523430361572,0.8534883720930233,0.7452830188679245,0.659217877094972,1.7716451297364655,0.7566401074916155,0.09274244033183246,0.03960875055838677
MDA,Moldova,7.0,3.25,7,2021,2025,Europe & Central Asia,Upper middle income,2402306.0,18200340853.6517,0.21589,0.2930467274596868,0.2930467274596868,0.1893491124260355,0.3125571074272288,0.1976744186046511,0.6650943396226415,0.1005586592178771,2.9138669261950807,1.352866787162002,0.3846081815877381,0.17856808430859267
TGO,Togo,7.0,3.0714285714285716,7,2010,2025,Sub-Saharan Africa,Low income,9515236.0,9925732119.72034,0.22229,0.4612604766406516,0.4612604766406516,0.6449704142011834,0.4582218378801723,0.7465116279069768,0.0990566037735849,0.3575418994413408,0.7356622578777867,0.3227905825382126,0.7052376505399006,0.3094410099307727
LAO,Lao PDR,8.0,2.9916666666666667,8,2012,2025,East Asia & Pacific,Lower middle income,7769819.0,16502933121.0806,0.0371,0.4941540885161059,,,0.4596250489492233,0.5720930232558139,0.8443396226415094,0.1005586592178771,1.029625014430838,0.3850368543548655,0.48476231111795026,0.18128090592848348
SLE,Sierra Leone,8.0,2.988095238095238,8,2017,2025,Sub-Saharan Africa,Low income,8642022.0,7547843281.27425,,0.5696043505528131,0.5696043505528131,0.9053254437869822,0.5008647696123222,0.7465116279069768,0.1981132075471698,0.4972067039106145,0.9257092842392671,0.34576343801198817,1.0599054195848931,0.3958872921366193
PNG,Papua New Guinea,8.0,2.9166666666666665,8,2014,2024,East Asia & Pacific,Lower middle income,10576502.0,32538480023.9998,0.03158,0.8079554484467402,0.8079554484467402,0.9349112426035504,0.7624820519514424,0.5720930232558139,0.8066037735849056,0.9636871508379888,0.7563937490864182,0.27576855435442327,0.24586274448281978,0.08963745892602805
HND,Honduras,6.0,2.783333333333333,6,2019,2025,Latin America & Caribbean,Lower middle income,10825703.0,37093565854.0437,0.05997,0.6111778388589555,0.6111778388589555,0.7692307692307693,0.5810925466649262,0.627906976744186,0.4575471698113207,0.6201117318435754,0.5542365239467589,0.257104165275302,0.16175311976230292,0.07503547500084606
BRB,Barbados,7.0,2.6166666666666667,7,2012,2025,Latin America & Caribbean,High income,282467.0,7165000000.0,,0.5693406039389328,0.5693406039389328,0.4556213017751479,0.4743669233781491,0.4860465116279069,0.4669811320754717,0.9636871508379888,24.78165591024792,9.263618995021249,0.9769713886950454,0.3652012095836241
AGO,Angola,14.0,2.3523809523809525,14,2022,2025,Sub-Saharan Africa,Lower middle income,37885849.0,80396942241.6233,0.03229,0.6390441922061056,0.6390441922061056,0.893491124260355,0.5574011225688552,0.5720930232558139,0.6415094339622641,0.5307262569832403,0.3695311143746574,0.06209128248336081,0.17413597594202887,0.02925958235216403
ERI,Eritrea,5.0,2.1666666666666665,5,2023,2025,Sub-Saharan Africa,Low income,3535603.0,11573463414.6341,,,,,0.5235282600182743,0.7465116279069768,0.4339622641509434,,1.414185925286295,0.6128139009573944,0.4320227939440959,0.18720987737577485
MDG,Madagascar,9.0,2.154004329004329,9,2018,2025,Sub-Saharan Africa,Low income,31964956.0,17420814800.7045,0.01275,0.5667771866488281,0.5667771866488281,0.9822485207100592,0.5096266805900013,0.7465116279069768,0.2547169811320754,0.3407821229050279,0.2815583415788215,0.06738643184756235,0.516623367101982,0.12364544102249575
BOL,Bolivia,4.0,2.125,4,2023,2024,Latin America & Caribbean,Lower middle income,12413315.0,49668296743.8495,0.06308,0.6535174243759796,0.6535174243759796,0.8668639053254438,0.5118538702519253,0.627906976744186,0.9481132075471698,0.3128491620111732,0.32223463273106334,0.17118714863837742,0.08053426958908805,0.042783830719203025
MRT,Mauritania,4.0,2.083333333333333,4,2015,2025,Sub-Saharan Africa,Lower middle income,5169395.0,10766731873.5407,0.01019,0.5997787891497202,0.5997787891497202,0.6331360946745562,0.5234793107949354,0.5720930232558139,0.6556603773584906,0.6145251396648045,0.7737849400171587,0.4030129895922701,0.37151477783430464,0.19349728012203363
GMB,"Gambia, The",8.0,1.8365800865800865,8,2014,2025,Sub-Saharan Africa,Low income,2759988.0,2507519958.34857,0.06933,0.5632808619758892,0.5632808619758892,0.7988165680473372,0.4312426576164991,0.7465116279069768,0.1415094339622641,0.6983240223463687,2.8985633270869293,0.6654304607773971,3.190403319967482,0.7324289007014092
BDI,Burundi,3.0,1.75,3,2019,2025,Sub-Saharan Africa,Low income,14047786.0,2162378759.3467,0.21312,0.4261223845821572,,,0.5412234042553191,0.7465116279069768,0.0424528301886792,0.3743016759776536,0.21355678396581496,0.1245747906467254,1.387361019448028,0.8092939280113497
BTN,Bhutan,4.0,1.5,4,2022,2025,South Asia,Lower middle income,791524.0,3019253885.46989,0.09979,,,,0.3697624331027281,0.0093023255813953,0.1886792452830188,,5.05354228046149,1.8950783551730586,1.3248306209855139,0.49681148286956767
LSO,Lesotho,2.0,1.5,2,2022,2025,Sub-Saharan Africa,Lower middle income,2337423.0,2271541845.62002,0.09453,0.5695248640060223,,,0.6291117347604751,0.5720930232558139,0.1132075471698113,0.9636871508379888,0.8556431591543336,0.6417323693657503,0.8804592369083554,0.6603444276812666
TCD,Chad,4.0,1.3666666666666667,4,2025,2025,Sub-Saharan Africa,Low income,20299123.0,20625711664.6472,0.23294,0.6538893372524038,0.6538893372524038,0.9467455621301776,0.4818235217334551,0.7465116279069768,0.8820754716981132,0.2122905027932961,0.19705284804668655,0.06732638974928458,0.1939327023006951,0.06626033995273749
SSD,South Sudan,4.0,1.3333333333333333,4,2021,2025,Sub-Saharan Africa,Low income,11943408.0,35349689171.3055,,0.8352707325147098,,0.8875739644970414,0.8343558282208589,0.7465116279069768,0.8726415094339622,,0.3349127820133081,0.11163759400443603,0.11315516752115974,0.03771838917371991
FRO,Faroe Islands,4.0,1.1666666666666665,4,2011,2024,Europe & Central Asia,High income,54681.0,23443943768.0378,0.85253,,,,,0.2232558139534883,0.9669811320754716,,73.15155172729102,21.335869253793213,0.17061975747669994,0.04976409593070414
NCL,New Caledonia,3.0,1.0833333333333333,3,2023,2025,East Asia & Pacific,High income,292639.0,125103143338.09,,0.5313653908778925,,0.4733727810650887,,0.4302325581395348,0.4481132075471698,0.7737430167597765,10.251538585082644,3.7019444890576216,0.023980212806424296,0.008659521291208774
PRY,Paraguay,3.0,1.0769230769230769,3,2025,2025,Latin America & Caribbean,Upper middle income,6929153.0,44458118399.6669,0.14117,0.5135391305835033,0.5135391305835033,0.4940828402366864,0.3340458164730453,0.6767441860465117,0.9622641509433962,0.1005586592178771,0.4329533494209177,0.15541915107417556,0.06747923906789716,0.0242233165884759
GUM,Guam,1.0,1.0,1,2024,2024,East Asia & Pacific,High income,167777.0,69100000000.0,0.2561,,,,,0.0976744186046511,0.0047169811320754,,5.960292531157429,5.960292531157429,0.01447178002894356,0.01447178002894356
SUR,Suriname,3.0,1.0,3,2014,2021,Latin America & Caribbean,Upper middle income,634431.0,4714267822.2233,,0.5963754806239591,0.5963754806239591,0.6568047337278107,0.5619207675238219,0.6767441860465117,0.9858490566037736,0.1005586592178771,4.728646614052592,1.5762155380175307,0.6363660515547815,0.21212201718492718
PYF,French Polynesia,3.0,1.0,3,2018,2020,East Asia & Pacific,High income,281807.0,6402221222.32749,,0.4349761369802446,,0.4319526627218935,,0.3162790697674418,0.0754716981132075,0.9162011173184358,10.645583679610514,3.5485278932035045,0.46858736926140887,0.15619578975380294
SLV,El Salvador,2.0,0.8333333333333333,2,2018,2022,Latin America & Caribbean,Upper middle income,6338193.0,35364960000.0,0.10152,0.5219951936738714,0.5219951936738714,0.5621301775147929,0.5477907583866336,0.6767441860465117,0.2311320754716981,0.5921787709497207,0.31554734922082683,0.1314780621753445,0.05655315317760857,0.02356381382400357
NIC,Nicaragua,2.0,0.75,2,2019,2019,Latin America & Caribbean,Lower middle income,6916140.0,19693982967.5926,0.10742,0.6876707259585789,0.6876707259585789,0.8047337278106509,0.6199745464038637,0.627906976744186,0.8773584905660378,0.5083798882681564,0.28917864589207276,0.10844199220952729,0.1015538605517785,0.03808269770691694
CAF,Central African Republic,2.0,0.6666666666666666,2,2017,2025,Sub-Saharan Africa,Low income,5330690.0,2751544520.37918,,0.7154018261957322,0.7154018261957322,0.940828402366864,0.5513640516903798,0.7465116279069768,0.9528301886792452,0.3854748603351955,0.3751859515372306,0.12506198384574352,0.7268644883581196,0.24228816278603982
GRL,Greenland,3.0,0.6499999999999999,3,2010,2022,Europe & Central Asia,High income,56836.0,3326544174.37945,0.64608,,,,,0.2906976744186046,0.8490566037735849,,52.783447110985996,11.43641354071363,0.9018368140443032,0.19539797637626566
GIN,Guinea,2.0,0.5714285714285714,2,2017,2025,Sub-Saharan Africa,Lower middle income,14754785.0,25334307878.737,,0.5628690517289485,0.5628690517289485,0.6982248520710059,0.4681340556063177,0.5720930232558139,0.6792452830188679,0.3966480446927374,0.1355492472441991,0.03872835635548545,0.07894433151965416,0.02255552329132976
COM,Comoros,1.0,0.5,1,2025,2025,Sub-Saharan Africa,Lower middle income,866628.0,1546164420.32442,,0.5018625511929059,0.5018625511929059,0.7810650887573964,0.395640255841274,0.5720930232558139,0.0566037735849056,0.7039106145251397,1.1538976354329653,0.5769488177164827,0.6467617459404333,0.32338087297021667
TLS,Timor-Leste,1.0,0.5,1,2021,2021,East Asia & Pacific,Lower middle income,1400638.0,1881265333.4187,,0.4937968712163961,0.4937968712163961,0.8224852071005917,0.4939710873254144,0.2697674418604651,0.3632075471698113,0.5195530726256983,0.713960352353713,0.3569801761768565,0.5315571292555344,0.2657785646277672
GUY,Guyana,1.0,0.5,1,2023,2023,Latin America & Caribbean,High income,831087.0,24835899825.8993,,0.4790398339239688,0.4790398339239688,0.1893491124260355,0.4219749379976504,0.4860465116279069,0.9905660377358492,0.3072625698324022,1.203243463079076,0.601621731539538,0.040264295113526874,0.020132147556763437
TJK,Tajikistan,1.0,0.5,1,2025,2025,Europe & Central Asia,Lower middle income,10590927.0,14204575548.5536,0.08969,0.4336801192155802,0.4336801192155802,0.621301775147929,0.4160194491580734,0.4,0.1556603773584905,0.5754189944134078,0.09442044119461876,0.04721022059730938,0.07039985084959657,0.03519992542479829
SWZ,Eswatini,1.0,0.5,1,2025,2025,Sub-Saharan Africa,Lower middle income,1242822.0,4891883720.15742,0.27807,0.6110259170351179,0.6110259170351179,0.7633136094674556,0.4998694687377627,0.5720930232558139,0.5801886792452831,0.6396648044692738,0.8046204524863577,0.40231022624317886,0.2044202309796154,0.1022101154898077
